site,date,month_day,species,caste,plant,invasive_interaction,proportion_invasive
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mix,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mix,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mel,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mel,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mix,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,ger_rob,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_mix,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,sym_alb,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_mix,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,m,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
brae_island,06/20/2022,06-20,bom_fla,w,lon_inv,0,0.027513228
tynehead,06/23/2022,06-23,bom_fla,m,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,w,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,w,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_pra,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,w,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_vos,w,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,w,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,m,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,w,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,m,hyp_rad,1,0.002572899
tynehead,06/23/2022,06-23,bom_mix,m,hyp_rad,1,0.002572899
tynehead,06/23/2022,06-23,bom_sit,m,hyp_rad,1,0.002572899
tynehead,06/23/2022,06-23,bom_mix,w,tri_rep,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,m,ran_acr,0,0.002572899
tynehead,06/23/2022,06-23,bom_vos,w,ran_acr,0,0.002572899
tynehead,06/23/2022,06-23,bom_mix,m,ran_acr,0,0.002572899
tynehead,06/23/2022,06-23,bom_imp,w,ran_acr,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,ran_acr,0,0.002572899
tynehead,06/23/2022,06-23,bom_fla,m,tri_rep,0,0.002572899
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,ran_rep,0,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_vos,w,sol_dul,0,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,q,sol_dul,0,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,q,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_imp,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_spe,0,0.06092437
burnaby_lake,06/23/2022,06-23,bom_vos,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_mix,m,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_arm,1,0.06092437
burnaby_lake,06/23/2022,06-23,bom_fla,w,rub_arm,1,0.06092437
surrey_bend,06/23/2022,06-23,bom_mix,m,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,q,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_fla,w,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,w,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,sym_alb,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,w,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,w,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,w,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mel,m,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mel,m,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_fla,w,hyp_rad,1,0.052961946
surrey_bend,06/23/2022,06-23,bom_mel,m,tar_off,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_imp,m,cre_cap,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,m,cre_cap,0,0.052961946
surrey_bend,06/23/2022,06-23,bom_mix,w,ran_rep,0,0.052961946
boundary_bay,06/24/2022,06-24,bom_fla,,sym_alb,0,0.012578616
boundary_bay,06/24/2022,06-24,bom_mel,m,sym_alb,0,0.012578616
boundary_bay,06/24/2022,06-24,bom_mix,w,sym_alb,0,0.012578616
burns_bog,06/24/2022,06-24,bom_mel,m,rub_arm,1,0.131205674
burns_bog,06/24/2022,06-24,bom_fla,w,rub_arm,1,0.131205674
colony_farm,06/27/2022,06-27,bom_mix,m,rub_arm,1,0.11928934
colony_farm,06/27/2022,06-27,bom_fla,m,sym_alb,0,0.11928934
colony_farm,06/27/2022,06-27,bom_mix,w,rub_arm,1,0.11928934
colony_farm,06/27/2022,06-27,bom_mix,w,sym_alb,0,0.11928934
colony_farm,06/27/2022,06-27,bom_mix,m,rub_arm,1,0.11928934
brae_island,06/27/2022,06-27,bom_mix,m,sym_alb,0,0.094117647
brae_island,06/27/2022,06-27,bom_fla,m,sym_alb,0,0.094117647
brae_island,06/27/2022,06-27,bom_fla,m,ger_rob,0,0.094117647
brae_island,06/27/2022,06-27,bom_mix,m,sym_alb,0,0.094117647
brae_island,06/27/2022,06-27,bom_fla,w,lon_inv,0,0.094117647
brae_island,06/27/2022,06-27,bom_mix,q,lon_inv,0,0.094117647
brae_island,06/27/2022,06-27,bom_fla,w,lon_inv,0,0.094117647
iona_beach,06/30/2022,06-30,bom_fla,w,sym_alb,0,0.930612245
iona_beach,06/30/2022,06-30,bom_mix,w,rub_arm,1,0.930612245
iona_beach,06/30/2022,06-30,bom_vos,w,rub_arm,1,0.930612245
iona_beach,06/30/2022,06-30,bom_mix,w,rub_arm,1,0.930612245
pacific_spirit,06/30/2022,06-30,bom_sit,m,sal_gau,0,0.256944444
pacific_spirit,06/30/2022,06-30,bom_fla,w,sal_gau,0,0.256944444
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_fla,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_mix,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_vos,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_fla,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_imp,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_fla,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_mix,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_fla,w,ran_rep,0,0.671578947
burnaby_lake,07/01/2022,07-01,bom_imp,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_mix,m,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_mel,w,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_mix,m,rub_arm,1,0.671578947
burnaby_lake,07/01/2022,07-01,bom_sit,m,rub_arm,1,0.671578947
burns_bog,07/05/2022,07-05,bom_fla,w,vic_cra,0,0.018587361
burns_bog,07/05/2022,07-05,bom_fla,w,vic_cra,0,0.018587361
burns_bog,07/05/2022,07-05,bom_fla,w,rub_arm,1,0.018587361
burns_bog,07/05/2022,07-05,bom_fla,m,vic_cra,0,0.018587361
colony_farm,07/08/2022,07-08,bom_fla,w,vic_cra,0,0.437037037
colony_farm,07/08/2022,07-08,bom_fla,w,vic_cra,0,0.437037037
pacific_spirit,07/11/2022,07-11,bom_vos,q,rub_arm,1,0.173076923
pacific_spirit,07/11/2022,07-11,bom_fla,m,rub_arm,1,0.173076923
pacific_spirit,07/11/2022,07-11,bom_fla,w,con_arv,0,0.173076923
pacific_spirit,07/11/2022,07-11,bom_sit,m,con_arv,0,0.173076923
brae_island,07/12/2022,07-12,bom_fla,w,sym_alb,0,0.222929936
brae_island,07/12/2022,07-12,bom_fla,m,sym_alb,0,0.222929936
surrey_bend,07/13/2022,07-13,bom_fla,w,vic_cra,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,w,vic_cra,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,w,vic_cra,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,w,vic_cra,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,w,cre_cap,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,w,hyp_rad,1,0.032953865
surrey_bend,07/13/2022,07-13,bom_imp,w,hyp_rad,1,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,w,cre_cap,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,q,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,cre_cap,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,w,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,hol_dis,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_mix,m,sym_alb,0,0.032953865
surrey_bend,07/13/2022,07-13,bom_fla,m,sym_alb,0,0.032953865
tynehead,07/13/2022,07-13,bom_fla,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_mix,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,w,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_sit,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_mix,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,w,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,w,tri_rep,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_imp,w,hyp_rad,1,0.007980356
tynehead,07/13/2022,07-13,bom_flv,m,hyp_rad,1,0.007980356
tynehead,07/13/2022,07-13,bom_fla,w,tri_rep,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_mix,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_mix,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_fla,m,epi_ang,0,0.007980356
tynehead,07/13/2022,07-13,bom_mix,m,epi_ang,0,0.007980356
boundary_bay,07/14/2022,07-14,bom_imp,w,hyp_per,1,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,hyp_per,1,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,hyp_per,1,0.038996139
boundary_bay,07/14/2022,07-14,bom_vos,w,bel_vis,0,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.038996139
boundary_bay,07/14/2022,07-14,bom_mix,w,sym_alb,0,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,epi_ang,0,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,epi_ang,0,0.038996139
boundary_bay,07/14/2022,07-14,bom_imp,w,epi_ang,0,0.038996139
iona_beach,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.489247312
iona_beach,07/14/2022,07-14,bom_vos,w,rub_arm,1,0.489247312
iona_beach,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.489247312
iona_beach,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.489247312
iona_beach,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.489247312
iona_beach,07/14/2022,07-14,bom_imp,w,rub_arm,1,0.489247312
burns_bog,07/24/2022,07-24,bom_vos,m,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,q,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,q,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_fla,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_fla,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,q,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_mix,w,imp_gla,1,0.486842105
burns_bog,07/24/2022,07-24,bom_imp,w,imp_gla,1,0.486842105
colony_farm,07/25/2022,07-25,bom_imp,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,w,vic_cra,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_imp,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,w,vic_cra,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,m,vic_cra,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_vos,w,lat_lat,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,m,vic_cra,0,0.002762431
colony_farm,07/25/2022,07-25,bom_imp,w,vic_cra,0,0.002762431
colony_farm,07/25/2022,07-25,bom_fla,w,vic_cra,0,0.002762431
surrey_bend,07/25/2022,07-25,bom_fla,w,vic_cra,0,0.077906977
surrey_bend,07/25/2022,07-25,bom_fla,m,vic_cra,0,0.077906977
surrey_bend,07/25/2022,07-25,bom_imp,w,hyp_per,1,0.077906977
tynehead,07/27/2022,07-27,bom_vos,m,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_vos,w,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_vos,m,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_vos,w,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_vos,w,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_imp,w,imp_gla,1,0.004724409
tynehead,07/27/2022,07-27,bom_vos,w,tri_rep,0,0.004724409
tynehead,07/27/2022,07-27,bom_vos,m,tri_rep,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_vos,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_vos,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,q,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_vos,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_imp,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_imp,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_mix,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_imp,w,epi_ang,0,0.004724409
tynehead,07/27/2022,07-27,bom_fla,m,epi_ang,0,0.004724409
brae_island,07/27/2022,07-27,bom_fla,w,sym_alb,0,0.035087719
brae_island,07/27/2022,07-27,bom_vos,m,sym_alb,0,0.035087719
brae_island,07/27/2022,07-27,bom_mix,w,sym_alb,0,0.035087719
burnaby_lake,07/28/2022,07-28,bom_fla,w,con_arv,0,0.690677966
burnaby_lake,07/28/2022,07-28,bom_mix,q,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_mix,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,con_arv,0,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_vos,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_mix,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,imp_gla,1,0.690677966
burnaby_lake,07/28/2022,07-28,bom_imp,w,epi_ang,0,0.690677966
burnaby_lake,07/28/2022,07-28,bom_mix,w,epi_ang,0,0.690677966
burnaby_lake,07/28/2022,07-28,bom_fla,m,epi_ang,0,0.690677966
pacific_spirit,07/28/2022,07-28,bom_vos,m,cir_arv,1,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_vos,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
pacific_spirit,07/28/2022,07-28,bom_fla,m,con_arv,0,0.241935484
